Step 191000/600000, Total Loss: 0.5865, Mel Loss: 0.2636, Mel PostNet Loss: 0.2618, Pitch Loss: 0.0247, Energy Loss: 0.0206, Duration Loss: 0.0158
Step 191100/600000, Total Loss: 0.5905, Mel Loss: 0.2651, Mel PostNet Loss: 0.2632, Pitch Loss: 0.0265, Energy Loss: 0.0201, Duration Loss: 0.0155
Step 191200/600000, Total Loss: 0.5743, Mel Loss: 0.2586, Mel PostNet Loss: 0.2567, Pitch Loss: 0.0232, Energy Loss: 0.0203, Duration Loss: 0.0154
Step 191300/600000, Total Loss: 0.5027, Mel Loss: 0.2300, Mel PostNet Loss: 0.2283, Pitch Loss: 0.0169, Energy Loss: 0.0163, Duration Loss: 0.0111
Step 191400/600000, Total Loss: 0.5076, Mel Loss: 0.2331, Mel PostNet Loss: 0.2315, Pitch Loss: 0.0170, Energy Loss: 0.0161, Duration Loss: 0.0098
Step 191500/600000, Total Loss: 0.5122, Mel Loss: 0.2349, Mel PostNet Loss: 0.2333, Pitch Loss: 0.0178, Energy Loss: 0.0154, Duration Loss: 0.0107
Step 191600/600000, Total Loss: 0.5721, Mel Loss: 0.2563, Mel PostNet Loss: 0.2545, Pitch Loss: 0.0251, Energy Loss: 0.0204, Duration Loss: 0.0157
Step 191700/600000, Total Loss: 0.5817, Mel Loss: 0.2622, Mel PostNet Loss: 0.2604, Pitch Loss: 0.0245, Energy Loss: 0.0196, Duration Loss: 0.0149
Step 191800/600000, Total Loss: 0.4961, Mel Loss: 0.2271, Mel PostNet Loss: 0.2255, Pitch Loss: 0.0187, Energy Loss: 0.0152, Duration Loss: 0.0097
Step 191900/600000, Total Loss: 0.5203, Mel Loss: 0.2386, Mel PostNet Loss: 0.2369, Pitch Loss: 0.0180, Energy Loss: 0.0165, Duration Loss: 0.0104
Step 192000/600000, Total Loss: 0.5046, Mel Loss: 0.2303, Mel PostNet Loss: 0.2288, Pitch Loss: 0.0174, Energy Loss: 0.0171, Duration Loss: 0.0110
Step 192100/600000, Total Loss: 0.5721, Mel Loss: 0.2573, Mel PostNet Loss: 0.2555, Pitch Loss: 0.0241, Energy Loss: 0.0198, Duration Loss: 0.0153
Step 192200/600000, Total Loss: 0.5763, Mel Loss: 0.2593, Mel PostNet Loss: 0.2576, Pitch Loss: 0.0244, Energy Loss: 0.0210, Duration Loss: 0.0140
Step 192300/600000, Total Loss: 0.5782, Mel Loss: 0.2590, Mel PostNet Loss: 0.2572, Pitch Loss: 0.0262, Energy Loss: 0.0200, Duration Loss: 0.0157
Step 192400/600000, Total Loss: 0.5174, Mel Loss: 0.2359, Mel PostNet Loss: 0.2343, Pitch Loss: 0.0193, Energy Loss: 0.0170, Duration Loss: 0.0108
Step 192500/600000, Total Loss: 0.5074, Mel Loss: 0.2321, Mel PostNet Loss: 0.2303, Pitch Loss: 0.0174, Energy Loss: 0.0164, Duration Loss: 0.0112
Step 192600/600000, Total Loss: 0.5834, Mel Loss: 0.2634, Mel PostNet Loss: 0.2616, Pitch Loss: 0.0239, Energy Loss: 0.0196, Duration Loss: 0.0149
Step 192700/600000, Total Loss: 0.5737, Mel Loss: 0.2579, Mel PostNet Loss: 0.2561, Pitch Loss: 0.0246, Energy Loss: 0.0207, Duration Loss: 0.0144
Step 192800/600000, Total Loss: 0.5805, Mel Loss: 0.2608, Mel PostNet Loss: 0.2591, Pitch Loss: 0.0257, Energy Loss: 0.0202, Duration Loss: 0.0147
Step 192900/600000, Total Loss: 0.5096, Mel Loss: 0.2320, Mel PostNet Loss: 0.2304, Pitch Loss: 0.0185, Energy Loss: 0.0173, Duration Loss: 0.0114
Step 193000/600000, Total Loss: 0.5040, Mel Loss: 0.2317, Mel PostNet Loss: 0.2300, Pitch Loss: 0.0171, Energy Loss: 0.0148, Duration Loss: 0.0104
Step 193100/600000, Total Loss: 0.5749, Mel Loss: 0.2588, Mel PostNet Loss: 0.2570, Pitch Loss: 0.0251, Energy Loss: 0.0186, Duration Loss: 0.0153
Step 193200/600000, Total Loss: 0.5819, Mel Loss: 0.2614, Mel PostNet Loss: 0.2596, Pitch Loss: 0.0246, Energy Loss: 0.0216, Duration Loss: 0.0147
Step 193300/600000, Total Loss: 0.5858, Mel Loss: 0.2631, Mel PostNet Loss: 0.2612, Pitch Loss: 0.0257, Energy Loss: 0.0203, Duration Loss: 0.0155
Step 193400/600000, Total Loss: 0.5155, Mel Loss: 0.2353, Mel PostNet Loss: 0.2337, Pitch Loss: 0.0186, Energy Loss: 0.0167, Duration Loss: 0.0113
Step 193500/600000, Total Loss: 0.5156, Mel Loss: 0.2309, Mel PostNet Loss: 0.2293, Pitch Loss: 0.0276, Energy Loss: 0.0171, Duration Loss: 0.0108
Step 193600/600000, Total Loss: 0.5113, Mel Loss: 0.2342, Mel PostNet Loss: 0.2326, Pitch Loss: 0.0184, Energy Loss: 0.0155, Duration Loss: 0.0106
Step 193700/600000, Total Loss: 0.5832, Mel Loss: 0.2627, Mel PostNet Loss: 0.2609, Pitch Loss: 0.0241, Energy Loss: 0.0197, Duration Loss: 0.0158
Step 193800/600000, Total Loss: 0.5685, Mel Loss: 0.2557, Mel PostNet Loss: 0.2541, Pitch Loss: 0.0251, Energy Loss: 0.0192, Duration Loss: 0.0145
Step 193900/600000, Total Loss: 0.5074, Mel Loss: 0.2325, Mel PostNet Loss: 0.2309, Pitch Loss: 0.0173, Energy Loss: 0.0173, Duration Loss: 0.0095
Step 194000/600000, Total Loss: 0.5170, Mel Loss: 0.2364, Mel PostNet Loss: 0.2347, Pitch Loss: 0.0184, Energy Loss: 0.0164, Duration Loss: 0.0110
Step 194100/600000, Total Loss: 0.5113, Mel Loss: 0.2320, Mel PostNet Loss: 0.2303, Pitch Loss: 0.0200, Energy Loss: 0.0180, Duration Loss: 0.0110
Step 194200/600000, Total Loss: 0.5827, Mel Loss: 0.2625, Mel PostNet Loss: 0.2607, Pitch Loss: 0.0250, Energy Loss: 0.0192, Duration Loss: 0.0153
Step 194300/600000, Total Loss: 0.5695, Mel Loss: 0.2570, Mel PostNet Loss: 0.2552, Pitch Loss: 0.0235, Energy Loss: 0.0193, Duration Loss: 0.0144
Step 194400/600000, Total Loss: 0.5749, Mel Loss: 0.2570, Mel PostNet Loss: 0.2551, Pitch Loss: 0.0259, Energy Loss: 0.0207, Duration Loss: 0.0163
Step 194500/600000, Total Loss: 0.5085, Mel Loss: 0.2326, Mel PostNet Loss: 0.2309, Pitch Loss: 0.0183, Energy Loss: 0.0165, Duration Loss: 0.0102
Step 194600/600000, Total Loss: 0.5115, Mel Loss: 0.2330, Mel PostNet Loss: 0.2314, Pitch Loss: 0.0188, Energy Loss: 0.0176, Duration Loss: 0.0107
Step 194700/600000, Total Loss: 0.5825, Mel Loss: 0.2622, Mel PostNet Loss: 0.2604, Pitch Loss: 0.0251, Energy Loss: 0.0199, Duration Loss: 0.0149
Step 194800/600000, Total Loss: 0.5818, Mel Loss: 0.2621, Mel PostNet Loss: 0.2603, Pitch Loss: 0.0251, Energy Loss: 0.0193, Duration Loss: 0.0151
Step 194900/600000, Total Loss: 0.5859, Mel Loss: 0.2632, Mel PostNet Loss: 0.2614, Pitch Loss: 0.0257, Energy Loss: 0.0204, Duration Loss: 0.0152
Step 195000/600000, Total Loss: 0.5060, Mel Loss: 0.2320, Mel PostNet Loss: 0.2305, Pitch Loss: 0.0173, Energy Loss: 0.0157, Duration Loss: 0.0105
Step 195100/600000, Total Loss: 0.5156, Mel Loss: 0.2352, Mel PostNet Loss: 0.2335, Pitch Loss: 0.0193, Energy Loss: 0.0171, Duration Loss: 0.0105
Step 195200/600000, Total Loss: 0.5734, Mel Loss: 0.2573, Mel PostNet Loss: 0.2554, Pitch Loss: 0.0256, Energy Loss: 0.0206, Duration Loss: 0.0145
Step 195300/600000, Total Loss: 0.5792, Mel Loss: 0.2600, Mel PostNet Loss: 0.2581, Pitch Loss: 0.0247, Energy Loss: 0.0207, Duration Loss: 0.0157
Step 195400/600000, Total Loss: 0.5791, Mel Loss: 0.2611, Mel PostNet Loss: 0.2592, Pitch Loss: 0.0246, Energy Loss: 0.0194, Duration Loss: 0.0147
Step 195500/600000, Total Loss: 0.4946, Mel Loss: 0.2271, Mel PostNet Loss: 0.2255, Pitch Loss: 0.0172, Energy Loss: 0.0143, Duration Loss: 0.0105
Step 195600/600000, Total Loss: 0.4992, Mel Loss: 0.2288, Mel PostNet Loss: 0.2272, Pitch Loss: 0.0167, Energy Loss: 0.0166, Duration Loss: 0.0099
Step 195700/600000, Total Loss: 0.5440, Mel Loss: 0.2349, Mel PostNet Loss: 0.2333, Pitch Loss: 0.0469, Energy Loss: 0.0175, Duration Loss: 0.0114
Step 195800/600000, Total Loss: 0.5868, Mel Loss: 0.2629, Mel PostNet Loss: 0.2611, Pitch Loss: 0.0261, Energy Loss: 0.0210, Duration Loss: 0.0158
Step 195900/600000, Total Loss: 0.5801, Mel Loss: 0.2599, Mel PostNet Loss: 0.2581, Pitch Loss: 0.0254, Energy Loss: 0.0208, Duration Loss: 0.0159
Step 196000/600000, Total Loss: 0.5108, Mel Loss: 0.2331, Mel PostNet Loss: 0.2315, Pitch Loss: 0.0191, Energy Loss: 0.0167, Duration Loss: 0.0102
Step 196100/600000, Total Loss: 0.5156, Mel Loss: 0.2355, Mel PostNet Loss: 0.2340, Pitch Loss: 0.0183, Energy Loss: 0.0169, Duration Loss: 0.0110
Step 196200/600000, Total Loss: 0.5013, Mel Loss: 0.2296, Mel PostNet Loss: 0.2281, Pitch Loss: 0.0159, Energy Loss: 0.0169, Duration Loss: 0.0108
Step 196300/600000, Total Loss: 0.5982, Mel Loss: 0.2684, Mel PostNet Loss: 0.2665, Pitch Loss: 0.0254, Energy Loss: 0.0212, Duration Loss: 0.0167
Step 196400/600000, Total Loss: 0.5899, Mel Loss: 0.2641, Mel PostNet Loss: 0.2623, Pitch Loss: 0.0256, Energy Loss: 0.0208, Duration Loss: 0.0171
Step 196500/600000, Total Loss: 0.5635, Mel Loss: 0.2554, Mel PostNet Loss: 0.2536, Pitch Loss: 0.0219, Energy Loss: 0.0189, Duration Loss: 0.0138
Step 196600/600000, Total Loss: 0.4908, Mel Loss: 0.2250, Mel PostNet Loss: 0.2234, Pitch Loss: 0.0159, Energy Loss: 0.0163, Duration Loss: 0.0102
Step 196700/600000, Total Loss: 0.5155, Mel Loss: 0.2335, Mel PostNet Loss: 0.2318, Pitch Loss: 0.0201, Energy Loss: 0.0183, Duration Loss: 0.0118
Step 196800/600000, Total Loss: 0.5709, Mel Loss: 0.2574, Mel PostNet Loss: 0.2557, Pitch Loss: 0.0233, Energy Loss: 0.0196, Duration Loss: 0.0149
Step 196900/600000, Total Loss: 0.5831, Mel Loss: 0.2620, Mel PostNet Loss: 0.2601, Pitch Loss: 0.0256, Energy Loss: 0.0205, Duration Loss: 0.0149
Step 197000/600000, Total Loss: 0.5832, Mel Loss: 0.2622, Mel PostNet Loss: 0.2605, Pitch Loss: 0.0247, Energy Loss: 0.0205, Duration Loss: 0.0154
Step 197100/600000, Total Loss: 0.5071, Mel Loss: 0.2326, Mel PostNet Loss: 0.2310, Pitch Loss: 0.0176, Energy Loss: 0.0154, Duration Loss: 0.0105
Step 197200/600000, Total Loss: 0.5121, Mel Loss: 0.2355, Mel PostNet Loss: 0.2338, Pitch Loss: 0.0161, Energy Loss: 0.0164, Duration Loss: 0.0103
Step 197300/600000, Total Loss: 0.5756, Mel Loss: 0.2589, Mel PostNet Loss: 0.2571, Pitch Loss: 0.0250, Energy Loss: 0.0204, Duration Loss: 0.0142
Step 197400/600000, Total Loss: 0.5810, Mel Loss: 0.2612, Mel PostNet Loss: 0.2595, Pitch Loss: 0.0248, Energy Loss: 0.0204, Duration Loss: 0.0152
Step 197500/600000, Total Loss: 0.5842, Mel Loss: 0.2621, Mel PostNet Loss: 0.2603, Pitch Loss: 0.0253, Energy Loss: 0.0208, Duration Loss: 0.0158
Step 197600/600000, Total Loss: 0.5118, Mel Loss: 0.2340, Mel PostNet Loss: 0.2325, Pitch Loss: 0.0183, Energy Loss: 0.0164, Duration Loss: 0.0107
Step 197700/600000, Total Loss: 0.4993, Mel Loss: 0.2286, Mel PostNet Loss: 0.2270, Pitch Loss: 0.0177, Energy Loss: 0.0158, Duration Loss: 0.0102
Step 197800/600000, Total Loss: 0.5027, Mel Loss: 0.2306, Mel PostNet Loss: 0.2290, Pitch Loss: 0.0173, Energy Loss: 0.0159, Duration Loss: 0.0100
Step 197900/600000, Total Loss: 0.5768, Mel Loss: 0.2597, Mel PostNet Loss: 0.2579, Pitch Loss: 0.0251, Energy Loss: 0.0193, Duration Loss: 0.0148
Step 198000/600000, Total Loss: 0.5828, Mel Loss: 0.2619, Mel PostNet Loss: 0.2600, Pitch Loss: 0.0250, Energy Loss: 0.0210, Duration Loss: 0.0150
Step 198100/600000, Total Loss: 0.5004, Mel Loss: 0.2297, Mel PostNet Loss: 0.2280, Pitch Loss: 0.0164, Energy Loss: 0.0156, Duration Loss: 0.0109
Step 198200/600000, Total Loss: 0.5091, Mel Loss: 0.2329, Mel PostNet Loss: 0.2313, Pitch Loss: 0.0171, Energy Loss: 0.0165, Duration Loss: 0.0112
Step 198300/600000, Total Loss: 0.5105, Mel Loss: 0.2329, Mel PostNet Loss: 0.2313, Pitch Loss: 0.0188, Energy Loss: 0.0170, Duration Loss: 0.0105
Step 198400/600000, Total Loss: 0.5746, Mel Loss: 0.2582, Mel PostNet Loss: 0.2565, Pitch Loss: 0.0250, Energy Loss: 0.0202, Duration Loss: 0.0147
Step 198500/600000, Total Loss: 0.5756, Mel Loss: 0.2598, Mel PostNet Loss: 0.2581, Pitch Loss: 0.0243, Energy Loss: 0.0190, Duration Loss: 0.0145
Step 198600/600000, Total Loss: 0.4996, Mel Loss: 0.2282, Mel PostNet Loss: 0.2266, Pitch Loss: 0.0175, Energy Loss: 0.0169, Duration Loss: 0.0105
Step 198700/600000, Total Loss: 0.5140, Mel Loss: 0.2351, Mel PostNet Loss: 0.2335, Pitch Loss: 0.0185, Energy Loss: 0.0168, Duration Loss: 0.0100
Step 198800/600000, Total Loss: 0.5057, Mel Loss: 0.2332, Mel PostNet Loss: 0.2315, Pitch Loss: 0.0162, Energy Loss: 0.0153, Duration Loss: 0.0096
Step 198900/600000, Total Loss: 0.5797, Mel Loss: 0.2614, Mel PostNet Loss: 0.2596, Pitch Loss: 0.0246, Energy Loss: 0.0197, Duration Loss: 0.0145
Step 199000/600000, Total Loss: 0.5791, Mel Loss: 0.2597, Mel PostNet Loss: 0.2578, Pitch Loss: 0.0258, Energy Loss: 0.0205, Duration Loss: 0.0154
Step 199100/600000, Total Loss: 0.5744, Mel Loss: 0.2585, Mel PostNet Loss: 0.2567, Pitch Loss: 0.0255, Energy Loss: 0.0193, Duration Loss: 0.0143
Step 199200/600000, Total Loss: 0.5122, Mel Loss: 0.2339, Mel PostNet Loss: 0.2321, Pitch Loss: 0.0180, Energy Loss: 0.0182, Duration Loss: 0.0101
Step 199300/600000, Total Loss: 0.5021, Mel Loss: 0.2294, Mel PostNet Loss: 0.2277, Pitch Loss: 0.0168, Energy Loss: 0.0171, Duration Loss: 0.0111
Step 199400/600000, Total Loss: 0.5781, Mel Loss: 0.2597, Mel PostNet Loss: 0.2579, Pitch Loss: 0.0250, Energy Loss: 0.0208, Duration Loss: 0.0147
Step 199500/600000, Total Loss: 0.5785, Mel Loss: 0.2595, Mel PostNet Loss: 0.2577, Pitch Loss: 0.0248, Energy Loss: 0.0206, Duration Loss: 0.0159
Step 199600/600000, Total Loss: 0.5890, Mel Loss: 0.2646, Mel PostNet Loss: 0.2628, Pitch Loss: 0.0243, Energy Loss: 0.0211, Duration Loss: 0.0162
Step 199700/600000, Total Loss: 0.4993, Mel Loss: 0.2289, Mel PostNet Loss: 0.2275, Pitch Loss: 0.0171, Energy Loss: 0.0158, Duration Loss: 0.0099
Step 199800/600000, Total Loss: 0.4999, Mel Loss: 0.2292, Mel PostNet Loss: 0.2277, Pitch Loss: 0.0174, Energy Loss: 0.0162, Duration Loss: 0.0094
Step 199900/600000, Total Loss: 0.5056, Mel Loss: 0.2315, Mel PostNet Loss: 0.2298, Pitch Loss: 0.0180, Energy Loss: 0.0165, Duration Loss: 0.0098
Step 200000/600000, Total Loss: 0.5723, Mel Loss: 0.2571, Mel PostNet Loss: 0.2554, Pitch Loss: 0.0257, Energy Loss: 0.0193, Duration Loss: 0.0148
Step 200100/600000, Total Loss: 0.5767, Mel Loss: 0.2586, Mel PostNet Loss: 0.2569, Pitch Loss: 0.0265, Energy Loss: 0.0199, Duration Loss: 0.0148
Step 200200/600000, Total Loss: 0.4942, Mel Loss: 0.2263, Mel PostNet Loss: 0.2248, Pitch Loss: 0.0180, Energy Loss: 0.0151, Duration Loss: 0.0100
Step 200300/600000, Total Loss: 0.4943, Mel Loss: 0.2271, Mel PostNet Loss: 0.2254, Pitch Loss: 0.0158, Energy Loss: 0.0159, Duration Loss: 0.0101
Step 200400/600000, Total Loss: 0.5180, Mel Loss: 0.2367, Mel PostNet Loss: 0.2350, Pitch Loss: 0.0183, Energy Loss: 0.0174, Duration Loss: 0.0106
Step 200500/600000, Total Loss: 0.5758, Mel Loss: 0.2592, Mel PostNet Loss: 0.2574, Pitch Loss: 0.0236, Energy Loss: 0.0201, Duration Loss: 0.0156
Step 200600/600000, Total Loss: 0.5820, Mel Loss: 0.2616, Mel PostNet Loss: 0.2599, Pitch Loss: 0.0256, Energy Loss: 0.0201, Duration Loss: 0.0149
Step 200700/600000, Total Loss: 0.5117, Mel Loss: 0.2340, Mel PostNet Loss: 0.2324, Pitch Loss: 0.0183, Energy Loss: 0.0161, Duration Loss: 0.0109
Step 200800/600000, Total Loss: 0.5025, Mel Loss: 0.2304, Mel PostNet Loss: 0.2288, Pitch Loss: 0.0163, Energy Loss: 0.0173, Duration Loss: 0.0097
Step 200900/600000, Total Loss: 0.4957, Mel Loss: 0.2270, Mel PostNet Loss: 0.2254, Pitch Loss: 0.0168, Energy Loss: 0.0165, Duration Loss: 0.0100
Step 201000/600000, Total Loss: 0.5834, Mel Loss: 0.2618, Mel PostNet Loss: 0.2600, Pitch Loss: 0.0254, Energy Loss: 0.0208, Duration Loss: 0.0155
Step 201100/600000, Total Loss: 0.5825, Mel Loss: 0.2612, Mel PostNet Loss: 0.2594, Pitch Loss: 0.0264, Energy Loss: 0.0200, Duration Loss: 0.0155
Step 201200/600000, Total Loss: 0.5731, Mel Loss: 0.2584, Mel PostNet Loss: 0.2567, Pitch Loss: 0.0239, Energy Loss: 0.0193, Duration Loss: 0.0147
Step 201300/600000, Total Loss: 0.5005, Mel Loss: 0.2289, Mel PostNet Loss: 0.2272, Pitch Loss: 0.0183, Energy Loss: 0.0161, Duration Loss: 0.0100
Step 201400/600000, Total Loss: 0.5003, Mel Loss: 0.2284, Mel PostNet Loss: 0.2269, Pitch Loss: 0.0178, Energy Loss: 0.0173, Duration Loss: 0.0099
Step 201500/600000, Total Loss: 0.5721, Mel Loss: 0.2571, Mel PostNet Loss: 0.2553, Pitch Loss: 0.0248, Energy Loss: 0.0204, Duration Loss: 0.0144
Step 201600/600000, Total Loss: 0.5836, Mel Loss: 0.2625, Mel PostNet Loss: 0.2607, Pitch Loss: 0.0251, Energy Loss: 0.0209, Duration Loss: 0.0144
Step 201700/600000, Total Loss: 0.5732, Mel Loss: 0.2578, Mel PostNet Loss: 0.2561, Pitch Loss: 0.0252, Energy Loss: 0.0186, Duration Loss: 0.0155
Step 201800/600000, Total Loss: 0.4982, Mel Loss: 0.2275, Mel PostNet Loss: 0.2260, Pitch Loss: 0.0166, Energy Loss: 0.0173, Duration Loss: 0.0108
Step 201900/600000, Total Loss: 0.5029, Mel Loss: 0.2304, Mel PostNet Loss: 0.2288, Pitch Loss: 0.0171, Energy Loss: 0.0164, Duration Loss: 0.0103
Step 202000/600000, Total Loss: 0.5259, Mel Loss: 0.2385, Mel PostNet Loss: 0.2368, Pitch Loss: 0.0216, Energy Loss: 0.0174, Duration Loss: 0.0116
Step 202100/600000, Total Loss: 0.5738, Mel Loss: 0.2582, Mel PostNet Loss: 0.2565, Pitch Loss: 0.0261, Energy Loss: 0.0192, Duration Loss: 0.0137
Step 202200/600000, Total Loss: 0.5740, Mel Loss: 0.2584, Mel PostNet Loss: 0.2566, Pitch Loss: 0.0242, Energy Loss: 0.0195, Duration Loss: 0.0153
Step 202300/600000, Total Loss: 0.5045, Mel Loss: 0.2308, Mel PostNet Loss: 0.2291, Pitch Loss: 0.0178, Energy Loss: 0.0160, Duration Loss: 0.0108
Step 202400/600000, Total Loss: 0.5061, Mel Loss: 0.2310, Mel PostNet Loss: 0.2294, Pitch Loss: 0.0186, Energy Loss: 0.0158, Duration Loss: 0.0112
Step 202500/600000, Total Loss: 0.5014, Mel Loss: 0.2290, Mel PostNet Loss: 0.2274, Pitch Loss: 0.0179, Energy Loss: 0.0171, Duration Loss: 0.0101
Step 202600/600000, Total Loss: 0.5888, Mel Loss: 0.2640, Mel PostNet Loss: 0.2623, Pitch Loss: 0.0257, Energy Loss: 0.0216, Duration Loss: 0.0152
Step 202700/600000, Total Loss: 0.5812, Mel Loss: 0.2622, Mel PostNet Loss: 0.2603, Pitch Loss: 0.0237, Energy Loss: 0.0198, Duration Loss: 0.0152
Step 202800/600000, Total Loss: 0.5120, Mel Loss: 0.2318, Mel PostNet Loss: 0.2301, Pitch Loss: 0.0218, Energy Loss: 0.0174, Duration Loss: 0.0110
Step 202900/600000, Total Loss: 0.5086, Mel Loss: 0.2322, Mel PostNet Loss: 0.2305, Pitch Loss: 0.0175, Energy Loss: 0.0171, Duration Loss: 0.0113
Step 203000/600000, Total Loss: 0.5065, Mel Loss: 0.2312, Mel PostNet Loss: 0.2296, Pitch Loss: 0.0183, Energy Loss: 0.0170, Duration Loss: 0.0104
Step 203100/600000, Total Loss: 0.5704, Mel Loss: 0.2569, Mel PostNet Loss: 0.2551, Pitch Loss: 0.0242, Energy Loss: 0.0190, Duration Loss: 0.0152
Step 203200/600000, Total Loss: 0.5798, Mel Loss: 0.2611, Mel PostNet Loss: 0.2593, Pitch Loss: 0.0250, Energy Loss: 0.0196, Duration Loss: 0.0148
Step 203300/600000, Total Loss: 0.5800, Mel Loss: 0.2607, Mel PostNet Loss: 0.2589, Pitch Loss: 0.0248, Energy Loss: 0.0207, Duration Loss: 0.0149
Step 203400/600000, Total Loss: 0.5043, Mel Loss: 0.2320, Mel PostNet Loss: 0.2304, Pitch Loss: 0.0171, Energy Loss: 0.0142, Duration Loss: 0.0105
Step 203500/600000, Total Loss: 0.5047, Mel Loss: 0.2308, Mel PostNet Loss: 0.2292, Pitch Loss: 0.0174, Energy Loss: 0.0164, Duration Loss: 0.0109
Step 203600/600000, Total Loss: 0.5660, Mel Loss: 0.2551, Mel PostNet Loss: 0.2532, Pitch Loss: 0.0234, Energy Loss: 0.0187, Duration Loss: 0.0156
Step 203700/600000, Total Loss: 0.5642, Mel Loss: 0.2532, Mel PostNet Loss: 0.2515, Pitch Loss: 0.0250, Energy Loss: 0.0197, Duration Loss: 0.0148
Step 203800/600000, Total Loss: 0.5657, Mel Loss: 0.2558, Mel PostNet Loss: 0.2540, Pitch Loss: 0.0223, Energy Loss: 0.0190, Duration Loss: 0.0145
Step 203900/600000, Total Loss: 0.5050, Mel Loss: 0.2305, Mel PostNet Loss: 0.2289, Pitch Loss: 0.0185, Energy Loss: 0.0168, Duration Loss: 0.0104
Step 204000/600000, Total Loss: 0.5019, Mel Loss: 0.2303, Mel PostNet Loss: 0.2286, Pitch Loss: 0.0173, Energy Loss: 0.0161, Duration Loss: 0.0095
Step 204100/600000, Total Loss: 0.5722, Mel Loss: 0.2568, Mel PostNet Loss: 0.2550, Pitch Loss: 0.0245, Energy Loss: 0.0203, Duration Loss: 0.0156
Step 204200/600000, Total Loss: 0.5760, Mel Loss: 0.2592, Mel PostNet Loss: 0.2574, Pitch Loss: 0.0248, Energy Loss: 0.0196, Duration Loss: 0.0150
Step 204300/600000, Total Loss: 0.5842, Mel Loss: 0.2624, Mel PostNet Loss: 0.2606, Pitch Loss: 0.0258, Energy Loss: 0.0198, Duration Loss: 0.0155
Step 204400/600000, Total Loss: 0.4954, Mel Loss: 0.2267, Mel PostNet Loss: 0.2251, Pitch Loss: 0.0167, Energy Loss: 0.0168, Duration Loss: 0.0101
Step 204500/600000, Total Loss: 0.4983, Mel Loss: 0.2282, Mel PostNet Loss: 0.2265, Pitch Loss: 0.0175, Energy Loss: 0.0152, Duration Loss: 0.0110
Step 204600/600000, Total Loss: 0.4957, Mel Loss: 0.2266, Mel PostNet Loss: 0.2250, Pitch Loss: 0.0177, Energy Loss: 0.0157, Duration Loss: 0.0108
Step 204700/600000, Total Loss: 0.5848, Mel Loss: 0.2632, Mel PostNet Loss: 0.2615, Pitch Loss: 0.0241, Energy Loss: 0.0209, Duration Loss: 0.0151
Step 204800/600000, Total Loss: 0.5807, Mel Loss: 0.2617, Mel PostNet Loss: 0.2599, Pitch Loss: 0.0246, Energy Loss: 0.0197, Duration Loss: 0.0148
Step 204900/600000, Total Loss: 0.4961, Mel Loss: 0.2266, Mel PostNet Loss: 0.2249, Pitch Loss: 0.0182, Energy Loss: 0.0163, Duration Loss: 0.0102
Step 205000/600000, Total Loss: 0.5037, Mel Loss: 0.2313, Mel PostNet Loss: 0.2298, Pitch Loss: 0.0174, Energy Loss: 0.0147, Duration Loss: 0.0105
Step 205100/600000, Total Loss: 0.4934, Mel Loss: 0.2268, Mel PostNet Loss: 0.2253, Pitch Loss: 0.0164, Energy Loss: 0.0145, Duration Loss: 0.0104
Step 205200/600000, Total Loss: 0.5832, Mel Loss: 0.2628, Mel PostNet Loss: 0.2610, Pitch Loss: 0.0235, Energy Loss: 0.0206, Duration Loss: 0.0153
Step 205300/600000, Total Loss: 0.5729, Mel Loss: 0.2577, Mel PostNet Loss: 0.2558, Pitch Loss: 0.0251, Energy Loss: 0.0188, Duration Loss: 0.0155
Step 205400/600000, Total Loss: 0.5777, Mel Loss: 0.2589, Mel PostNet Loss: 0.2571, Pitch Loss: 0.0256, Energy Loss: 0.0202, Duration Loss: 0.0159
Step 205500/600000, Total Loss: 0.5129, Mel Loss: 0.2359, Mel PostNet Loss: 0.2342, Pitch Loss: 0.0170, Energy Loss: 0.0150, Duration Loss: 0.0108
Step 205600/600000, Total Loss: 0.5081, Mel Loss: 0.2330, Mel PostNet Loss: 0.2314, Pitch Loss: 0.0172, Energy Loss: 0.0164, Duration Loss: 0.0101
Step 205700/600000, Total Loss: 0.5768, Mel Loss: 0.2598, Mel PostNet Loss: 0.2580, Pitch Loss: 0.0240, Energy Loss: 0.0206, Duration Loss: 0.0144
Step 205800/600000, Total Loss: 0.5784, Mel Loss: 0.2593, Mel PostNet Loss: 0.2576, Pitch Loss: 0.0265, Energy Loss: 0.0202, Duration Loss: 0.0148
Step 205900/600000, Total Loss: 0.5858, Mel Loss: 0.2636, Mel PostNet Loss: 0.2618, Pitch Loss: 0.0248, Energy Loss: 0.0205, Duration Loss: 0.0152
Step 206000/600000, Total Loss: 0.5000, Mel Loss: 0.2289, Mel PostNet Loss: 0.2272, Pitch Loss: 0.0178, Energy Loss: 0.0164, Duration Loss: 0.0097
Step 206100/600000, Total Loss: 0.4968, Mel Loss: 0.2278, Mel PostNet Loss: 0.2262, Pitch Loss: 0.0169, Energy Loss: 0.0149, Duration Loss: 0.0110
Step 206200/600000, Total Loss: 0.5736, Mel Loss: 0.2575, Mel PostNet Loss: 0.2557, Pitch Loss: 0.0256, Energy Loss: 0.0192, Duration Loss: 0.0156
